X0,U01,U02,U03,U04,U05,U06,U07,U08,U09,U10,T,Y
44.68,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,44.1
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.49
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.42
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.42
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.42
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.42
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.23
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.23
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.1
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,44.1
44.49,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,44.0
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.42
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.23
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.1
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,44.0
44.42,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.84
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.23
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.23
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,44.0
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.84
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.84
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.23
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.1
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,44.0
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.84
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.84
44.23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,44.0
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,44.0
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,44.0
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.75
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,44.0
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.75
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.75
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.1
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,44.0
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.84
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.78
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.75
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.75
44.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.71
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,44.0
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.84
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.84
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.78
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.78
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.78
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.75
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.75
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.71
44.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.84
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.84
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.71
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.65
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.84
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.78
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.71
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.75
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.65
43.84,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.55
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.71
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.65
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.55
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.62
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.71
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.65
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.55
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.62
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.52
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.78
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.71
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.75
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.65
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.55
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.62
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.52
43.78,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.71
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.65
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.55
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.62
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.52
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.71
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.65
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.55
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.62
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.52
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.71
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.75
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.65
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.55
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.62
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.52
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.71,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.75
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.65
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.55
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.62
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.52
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.75,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.65
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.55
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.62
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.52
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.65,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.55
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.62
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.52
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.55,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.62
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.52
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.46
43.62,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.42
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.52
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,8.0,43.46
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,9.0,43.42
43.52,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,10.0,43.42
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,3.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,5.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,6.0,43.46
43.46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,43.46
