X0,U1,U2,U3,U4,T,Y
54.22,60.0,60.0,60.0,60.0,2.0,54.41
54.22,60.0,60.0,60.0,60.0,3.0,54.41
54.22,60.0,60.0,60.0,60.0,4.0,54.45
54.41,60.0,60.0,60.0,60.0,1.0,54.41
54.41,60.0,60.0,60.0,60.0,2.0,54.41
54.41,60.0,60.0,60.0,60.0,3.0,54.45
54.41,60.0,60.0,60.0,60.0,4.0,54.67
54.41,60.0,60.0,60.0,60.0,1.0,54.41
54.41,60.0,60.0,60.0,60.0,2.0,54.45
54.41,60.0,60.0,60.0,60.0,3.0,54.67
54.41,60.0,60.0,60.0,60.0,4.0,54.74
54.45,60.0,60.0,60.0,60.0,1.0,54.45
54.45,60.0,60.0,60.0,60.0,2.0,54.67
54.45,60.0,60.0,60.0,60.0,3.0,54.74
54.45,60.0,60.0,60.0,60.0,4.0,54.83
54.67,60.0,60.0,60.0,60.0,1.0,54.67
54.67,60.0,60.0,60.0,60.0,2.0,54.74
54.67,60.0,60.0,60.0,60.0,3.0,54.83
54.67,60.0,60.0,60.0,60.0,4.0,55.06
54.74,60.0,60.0,60.0,60.0,1.0,54.74
54.74,60.0,60.0,60.0,60.0,2.0,54.83
54.74,60.0,60.0,60.0,60.0,3.0,55.06
54.74,60.0,60.0,60.0,60.0,4.0,55.09
54.83,60.0,60.0,60.0,60.0,1.0,54.83
54.83,60.0,60.0,60.0,60.0,2.0,55.06
54.83,60.0,60.0,60.0,60.0,3.0,55.09
54.83,60.0,60.0,60.0,60.0,4.0,55.38
55.06,60.0,60.0,60.0,60.0,1.0,55.06
55.06,60.0,60.0,60.0,60.0,2.0,55.09
55.06,60.0,60.0,60.0,60.0,3.0,55.38
55.06,60.0,60.0,60.0,60.0,4.0,55.64
55.09,60.0,60.0,60.0,60.0,1.0,55.09
55.09,60.0,60.0,60.0,60.0,2.0,55.38
55.09,60.0,60.0,60.0,60.0,3.0,55.64
55.09,60.0,60.0,60.0,60.0,4.0,55.7
55.38,60.0,60.0,60.0,60.0,1.0,55.38
55.38,60.0,60.0,60.0,60.0,2.0,55.64
55.38,60.0,60.0,60.0,60.0,3.0,55.7
55.38,60.0,60.0,60.0,60.0,4.0,55.86
55.64,60.0,60.0,60.0,60.0,1.0,55.64
55.64,60.0,60.0,60.0,60.0,2.0,55.7
55.64,60.0,60.0,60.0,60.0,3.0,55.86
55.64,60.0,60.0,60.0,60.0,4.0,56.03
55.7,60.0,60.0,60.0,60.0,1.0,55.7
55.7,60.0,60.0,60.0,60.0,2.0,55.86
55.7,60.0,60.0,60.0,60.0,3.0,56.03
55.7,60.0,60.0,60.0,60.0,4.0,56.03
55.86,60.0,60.0,60.0,60.0,1.0,55.86
55.86,60.0,60.0,60.0,60.0,2.0,56.03
55.86,60.0,60.0,60.0,60.0,3.0,56.03
55.86,60.0,60.0,60.0,60.0,4.0,56.22
56.03,60.0,60.0,60.0,60.0,1.0,56.03
56.03,60.0,60.0,60.0,60.0,2.0,56.03
56.03,60.0,60.0,60.0,60.0,3.0,56.22
56.03,60.0,60.0,60.0,60.0,4.0,56.35
56.03,60.0,60.0,60.0,60.0,1.0,56.03
56.03,60.0,60.0,60.0,60.0,2.0,56.22
56.03,60.0,60.0,60.0,60.0,3.0,56.35
56.03,60.0,60.0,60.0,60.0,4.0,56.35
56.22,60.0,60.0,60.0,60.0,1.0,56.22
56.22,60.0,60.0,60.0,60.0,2.0,56.35
56.22,60.0,60.0,60.0,60.0,3.0,56.35
56.22,60.0,60.0,60.0,60.0,4.0,56.38
56.35,60.0,60.0,60.0,60.0,1.0,56.35
56.35,60.0,60.0,60.0,60.0,2.0,56.35
56.35,60.0,60.0,60.0,60.0,3.0,56.38
56.35,60.0,60.0,60.0,60.0,4.0,56.67
56.35,60.0,60.0,60.0,60.0,1.0,56.35
56.35,60.0,60.0,60.0,60.0,2.0,56.38
56.35,60.0,60.0,60.0,60.0,3.0,56.67
56.35,60.0,60.0,60.0,60.0,4.0,56.9
56.38,60.0,60.0,60.0,60.0,1.0,56.38
56.38,60.0,60.0,60.0,60.0,2.0,56.67
56.38,60.0,60.0,60.0,60.0,3.0,56.9
56.38,60.0,60.0,60.0,60.0,4.0,56.7
56.67,60.0,60.0,60.0,60.0,1.0,56.67
56.67,60.0,60.0,60.0,60.0,2.0,56.9
56.67,60.0,60.0,60.0,60.0,3.0,56.7
56.67,60.0,60.0,60.0,60.0,4.0,56.77
56.9,60.0,60.0,60.0,60.0,1.0,56.9
56.9,60.0,60.0,60.0,60.0,2.0,56.7
56.9,60.0,60.0,60.0,60.0,3.0,56.77
56.9,60.0,60.0,60.0,60.0,4.0,56.99
56.7,60.0,60.0,60.0,60.0,1.0,56.7
56.7,60.0,60.0,60.0,60.0,2.0,56.77
56.7,60.0,60.0,60.0,60.0,3.0,56.99
56.7,60.0,60.0,60.0,60.0,4.0,56.99
56.77,60.0,60.0,60.0,60.0,1.0,56.77
56.77,60.0,60.0,60.0,60.0,2.0,56.99
56.77,60.0,60.0,60.0,60.0,3.0,56.99
56.77,60.0,60.0,60.0,60.0,4.0,56.99
56.99,60.0,60.0,60.0,60.0,1.0,56.99
56.99,60.0,60.0,60.0,60.0,2.0,56.99
56.99,60.0,60.0,60.0,60.0,3.0,56.99
56.99,60.0,60.0,60.0,60.0,4.0,56.99
56.99,60.0,60.0,60.0,60.0,1.0,56.99
56.99,60.0,60.0,60.0,60.0,2.0,56.99
56.99,60.0,60.0,60.0,60.0,3.0,56.99
56.99,60.0,60.0,60.0,60.0,4.0,57.09
56.99,60.0,60.0,60.0,60.0,1.0,56.99
56.99,60.0,60.0,60.0,60.0,2.0,56.99
56.99,60.0,60.0,60.0,60.0,3.0,57.09
56.99,60.0,60.0,60.0,60.0,4.0,57.12
56.99,60.0,60.0,60.0,60.0,1.0,56.99
56.99,60.0,60.0,60.0,60.0,2.0,57.09
56.99,60.0,60.0,60.0,60.0,3.0,57.12
56.99,60.0,60.0,60.0,60.0,4.0,57.31
57.09,60.0,60.0,60.0,60.0,1.0,57.09
57.09,60.0,60.0,60.0,60.0,2.0,57.12
57.09,60.0,60.0,60.0,60.0,3.0,57.31
57.09,60.0,60.0,60.0,60.0,4.0,57.12
57.12,60.0,60.0,60.0,60.0,1.0,57.12
57.12,60.0,60.0,60.0,60.0,2.0,57.31
57.12,60.0,60.0,60.0,60.0,3.0,57.12
57.12,60.0,60.0,60.0,60.0,4.0,57.38
57.31,60.0,60.0,60.0,60.0,1.0,57.31
57.31,60.0,60.0,60.0,60.0,2.0,57.12
57.31,60.0,60.0,60.0,60.0,3.0,57.38
57.31,60.0,60.0,60.0,60.0,4.0,57.64
57.12,60.0,60.0,60.0,60.0,1.0,57.12
57.12,60.0,60.0,60.0,60.0,2.0,57.38
57.12,60.0,60.0,60.0,60.0,3.0,57.64
57.12,60.0,60.0,60.0,60.0,4.0,57.64
57.38,60.0,60.0,60.0,60.0,1.0,57.38
57.38,60.0,60.0,60.0,60.0,2.0,57.64
57.38,60.0,60.0,60.0,60.0,3.0,57.64
57.38,60.0,60.0,60.0,60.0,4.0,57.96
57.64,60.0,60.0,60.0,60.0,1.0,57.64
57.64,60.0,60.0,60.0,60.0,2.0,57.64
57.64,60.0,60.0,60.0,60.0,3.0,57.96
57.64,60.0,60.0,60.0,60.0,4.0,57.96
57.64,60.0,60.0,60.0,60.0,1.0,57.64
57.64,60.0,60.0,60.0,60.0,2.0,57.96
57.64,60.0,60.0,60.0,60.0,3.0,57.96
57.64,60.0,60.0,60.0,60.0,4.0,58.09
57.96,60.0,60.0,60.0,60.0,1.0,57.96
57.96,60.0,60.0,60.0,60.0,2.0,57.96
57.96,60.0,60.0,60.0,60.0,3.0,58.09
57.96,60.0,60.0,60.0,60.0,4.0,58.28
57.96,60.0,60.0,60.0,60.0,1.0,57.96
57.96,60.0,60.0,60.0,60.0,2.0,58.09
57.96,60.0,60.0,60.0,60.0,3.0,58.28
57.96,60.0,60.0,60.0,60.0,4.0,58.28
58.09,60.0,60.0,60.0,60.0,1.0,58.09
58.09,60.0,60.0,60.0,60.0,2.0,58.28
58.09,60.0,60.0,60.0,60.0,3.0,58.28
58.09,60.0,60.0,60.0,60.0,4.0,58.28
58.28,60.0,60.0,60.0,60.0,1.0,58.28
58.28,60.0,60.0,60.0,60.0,2.0,58.28
58.28,60.0,60.0,60.0,60.0,3.0,58.28
58.28,60.0,60.0,60.0,60.0,4.0,58.35
58.28,60.0,60.0,60.0,60.0,1.0,58.28
58.28,60.0,60.0,60.0,60.0,2.0,58.28
58.28,60.0,60.0,60.0,60.0,3.0,58.35
58.28,60.0,60.0,60.0,60.0,4.0,58.44
58.28,60.0,60.0,60.0,60.0,1.0,58.28
58.28,60.0,60.0,60.0,60.0,2.0,58.35
58.28,60.0,60.0,60.0,60.0,3.0,58.44
58.28,60.0,60.0,60.0,60.0,4.0,58.51
58.35,60.0,60.0,60.0,60.0,1.0,58.35
58.35,60.0,60.0,60.0,60.0,2.0,58.44
58.35,60.0,60.0,60.0,60.0,3.0,58.51
58.35,60.0,60.0,60.0,60.0,4.0,58.6
58.44,60.0,60.0,60.0,60.0,1.0,58.44
58.44,60.0,60.0,60.0,60.0,2.0,58.51
58.44,60.0,60.0,60.0,60.0,3.0,58.6
58.44,60.0,60.0,60.0,60.0,4.0,58.6
58.51,60.0,60.0,60.0,60.0,1.0,58.51
58.51,60.0,60.0,60.0,60.0,2.0,58.6
58.51,60.0,60.0,60.0,60.0,3.0,58.6
58.51,60.0,60.0,60.0,60.0,4.0,58.6
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.6
58.6,60.0,60.0,60.0,60.0,3.0,58.6
58.6,60.0,60.0,60.0,60.0,4.0,58.6
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.6
58.6,60.0,60.0,60.0,60.0,3.0,58.6
58.6,60.0,60.0,60.0,60.0,4.0,58.6
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.6
58.6,60.0,60.0,60.0,60.0,3.0,58.6
58.6,60.0,60.0,60.0,60.0,4.0,58.6
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.6
58.6,60.0,60.0,60.0,60.0,3.0,58.6
58.6,60.0,60.0,60.0,60.0,4.0,58.93
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.6
58.6,60.0,60.0,60.0,60.0,3.0,58.93
58.6,60.0,60.0,60.0,60.0,4.0,58.93
58.6,60.0,60.0,60.0,60.0,1.0,58.6
58.6,60.0,60.0,60.0,60.0,2.0,58.93
58.6,60.0,60.0,60.0,60.0,3.0,58.93
58.6,60.0,60.0,60.0,60.0,4.0,58.93
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,58.93
58.93,60.0,60.0,60.0,60.0,3.0,58.93
58.93,60.0,60.0,60.0,60.0,4.0,58.93
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,58.93
58.93,60.0,60.0,60.0,60.0,3.0,58.93
58.93,60.0,60.0,60.0,60.0,4.0,58.93
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,58.93
58.93,60.0,60.0,60.0,60.0,3.0,58.93
58.93,60.0,60.0,60.0,60.0,4.0,58.93
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,58.93
58.93,60.0,60.0,60.0,60.0,3.0,58.93
58.93,60.0,60.0,60.0,60.0,4.0,59.12
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,58.93
58.93,60.0,60.0,60.0,60.0,3.0,59.12
58.93,60.0,60.0,60.0,60.0,4.0,59.25
58.93,60.0,60.0,60.0,60.0,1.0,58.93
58.93,60.0,60.0,60.0,60.0,2.0,59.12
58.93,60.0,60.0,60.0,60.0,3.0,59.25
58.93,60.0,60.0,60.0,60.0,4.0,59.25
59.12,60.0,60.0,60.0,60.0,1.0,59.12
59.12,60.0,60.0,60.0,60.0,2.0,59.25
59.12,60.0,60.0,60.0,60.0,3.0,59.25
59.12,60.0,60.0,60.0,60.0,4.0,59.25
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.25
59.25,60.0,60.0,60.0,60.0,3.0,59.25
59.25,60.0,60.0,60.0,60.0,4.0,59.25
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.25
59.25,60.0,60.0,60.0,60.0,3.0,59.25
59.25,60.0,60.0,60.0,60.0,4.0,59.25
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.25
59.25,60.0,60.0,60.0,60.0,3.0,59.25
59.25,60.0,60.0,60.0,60.0,4.0,59.41
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.25
59.25,60.0,60.0,60.0,60.0,3.0,59.41
59.25,60.0,60.0,60.0,60.0,4.0,59.57
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.41
59.25,60.0,60.0,60.0,60.0,3.0,59.57
59.25,60.0,60.0,60.0,60.0,4.0,59.57
59.41,60.0,60.0,60.0,60.0,1.0,59.41
59.41,60.0,60.0,60.0,60.0,2.0,59.57
59.41,60.0,60.0,60.0,60.0,3.0,59.57
59.41,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.57
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.57
59.57,60.0,60.0,60.0,60.0,4.0,59.25
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.57
59.57,60.0,60.0,60.0,60.0,3.0,59.25
59.57,60.0,60.0,60.0,60.0,4.0,59.76
59.57,60.0,60.0,60.0,60.0,1.0,59.57
59.57,60.0,60.0,60.0,60.0,2.0,59.25
59.57,60.0,60.0,60.0,60.0,3.0,59.76
59.57,60.0,60.0,60.0,60.0,4.0,59.89
59.25,60.0,60.0,60.0,60.0,1.0,59.25
59.25,60.0,60.0,60.0,60.0,2.0,59.76
59.25,60.0,60.0,60.0,60.0,3.0,59.89
59.25,60.0,60.0,60.0,60.0,4.0,59.92
59.76,60.0,60.0,60.0,60.0,1.0,59.76
59.76,60.0,60.0,60.0,60.0,2.0,59.89
59.76,60.0,60.0,60.0,60.0,3.0,59.92
59.76,60.0,60.0,60.0,60.0,4.0,60.21
59.89,60.0,60.0,60.0,60.0,1.0,59.89
59.89,60.0,60.0,60.0,60.0,2.0,59.92
59.89,60.0,60.0,60.0,60.0,3.0,60.21
59.89,60.0,60.0,60.0,60.0,4.0,60.21
59.92,60.0,60.0,60.0,60.0,1.0,59.92
59.92,60.0,60.0,60.0,60.0,2.0,60.21
59.92,60.0,60.0,60.0,60.0,3.0,60.21
59.92,60.0,60.0,60.0,60.0,4.0,60.21
60.21,60.0,60.0,60.0,60.0,1.0,60.21
60.21,60.0,60.0,60.0,60.0,2.0,60.21
60.21,60.0,60.0,60.0,60.0,3.0,60.21
60.21,60.0,60.0,60.0,60.0,4.0,60.21
60.21,60.0,60.0,60.0,60.0,1.0,60.21
60.21,60.0,60.0,60.0,60.0,2.0,60.21
60.21,60.0,60.0,60.0,60.0,3.0,60.21
60.21,60.0,60.0,60.0,60.0,4.0,60.21
60.21,60.0,60.0,60.0,60.0,1.0,60.21
60.21,60.0,60.0,60.0,60.0,2.0,60.21
60.21,60.0,60.0,60.0,60.0,3.0,60.21
60.21,60.0,60.0,60.0,60.0,4.0,60.18
60.21,60.0,60.0,60.0,60.0,1.0,60.21
60.21,60.0,60.0,60.0,60.0,2.0,60.21
60.21,60.0,60.0,60.0,60.0,3.0,60.18
60.21,60.0,60.0,60.0,60.0,4.0,60.21
60.21,60.0,60.0,60.0,60.0,1.0,60.21
60.21,60.0,60.0,60.0,60.0,2.0,60.18
60.21,60.0,60.0,60.0,60.0,3.0,60.21
60.21,60.0,60.0,60.0,60.0,4.0,60.21
60.18,60.0,60.0,60.0,20.0,1.0,60.18
60.18,60.0,60.0,60.0,20.0,2.0,60.21
60.18,60.0,60.0,60.0,20.0,3.0,60.21
60.18,60.0,60.0,60.0,20.0,4.0,60.21
60.21,60.0,60.0,20.0,20.0,1.0,60.21
60.21,60.0,60.0,20.0,20.0,2.0,60.21
60.21,60.0,60.0,20.0,20.0,3.0,60.21
60.21,60.0,60.0,20.0,20.0,4.0,60.21
60.21,60.0,20.0,20.0,20.0,1.0,60.21
60.21,60.0,20.0,20.0,20.0,2.0,60.21
60.21,60.0,20.0,20.0,20.0,3.0,60.21
60.21,60.0,20.0,20.0,20.0,4.0,60.21
60.21,20.0,20.0,20.0,20.0,1.0,60.21
60.21,20.0,20.0,20.0,20.0,2.0,60.21
60.21,20.0,20.0,20.0,20.0,3.0,60.21
60.21,20.0,20.0,20.0,20.0,4.0,59.99
60.21,20.0,20.0,20.0,20.0,1.0,60.21
60.21,20.0,20.0,20.0,20.0,2.0,60.21
60.21,20.0,20.0,20.0,20.0,3.0,59.99
60.21,20.0,20.0,20.0,20.0,4.0,59.63
60.21,20.0,20.0,20.0,20.0,1.0,60.21
60.21,20.0,20.0,20.0,20.0,2.0,59.99
60.21,20.0,20.0,20.0,20.0,3.0,59.63
60.21,20.0,20.0,20.0,20.0,4.0,59.25
59.99,20.0,20.0,20.0,20.0,1.0,59.99
59.99,20.0,20.0,20.0,20.0,2.0,59.63
59.99,20.0,20.0,20.0,20.0,3.0,59.25
59.99,20.0,20.0,20.0,20.0,4.0,58.83
59.63,20.0,20.0,20.0,20.0,1.0,59.63
59.63,20.0,20.0,20.0,20.0,2.0,59.25
59.63,20.0,20.0,20.0,20.0,3.0,58.83
59.63,20.0,20.0,20.0,20.0,4.0,58.25
59.25,20.0,20.0,20.0,20.0,1.0,59.25
59.25,20.0,20.0,20.0,20.0,2.0,58.83
59.25,20.0,20.0,20.0,20.0,3.0,58.25
59.25,20.0,20.0,20.0,20.0,4.0,57.64
58.83,20.0,20.0,20.0,20.0,1.0,58.83
58.83,20.0,20.0,20.0,20.0,2.0,58.25
58.83,20.0,20.0,20.0,20.0,3.0,57.64
58.83,20.0,20.0,20.0,20.0,4.0,57.22
58.25,20.0,20.0,20.0,20.0,1.0,58.25
58.25,20.0,20.0,20.0,20.0,2.0,57.64
58.25,20.0,20.0,20.0,20.0,3.0,57.22
58.25,20.0,20.0,20.0,20.0,4.0,56.67
57.64,20.0,20.0,20.0,20.0,1.0,57.64
57.64,20.0,20.0,20.0,20.0,2.0,57.22
57.64,20.0,20.0,20.0,20.0,3.0,56.67
57.64,20.0,20.0,20.0,20.0,4.0,56.03
57.22,20.0,20.0,20.0,20.0,1.0,57.22
57.22,20.0,20.0,20.0,20.0,2.0,56.67
57.22,20.0,20.0,20.0,20.0,3.0,56.03
57.22,20.0,20.0,20.0,20.0,4.0,55.38
56.67,20.0,20.0,20.0,20.0,1.0,56.67
56.67,20.0,20.0,20.0,20.0,2.0,56.03
56.67,20.0,20.0,20.0,20.0,3.0,55.38
56.67,20.0,20.0,20.0,20.0,4.0,54.74
56.03,20.0,20.0,20.0,20.0,1.0,56.03
56.03,20.0,20.0,20.0,20.0,2.0,55.38
56.03,20.0,20.0,20.0,20.0,3.0,54.74
56.03,20.0,20.0,20.0,20.0,4.0,54.22
55.38,20.0,20.0,20.0,20.0,1.0,55.38
55.38,20.0,20.0,20.0,20.0,2.0,54.74
55.38,20.0,20.0,20.0,20.0,3.0,54.22
55.38,20.0,20.0,20.0,20.0,4.0,53.71
54.74,20.0,20.0,20.0,20.0,1.0,54.74
54.74,20.0,20.0,20.0,20.0,2.0,54.22
54.74,20.0,20.0,20.0,20.0,3.0,53.71
54.74,20.0,20.0,20.0,20.0,4.0,53.13
54.22,20.0,20.0,20.0,20.0,1.0,54.22
54.22,20.0,20.0,20.0,20.0,2.0,53.71
54.22,20.0,20.0,20.0,20.0,3.0,53.13
54.22,20.0,20.0,20.0,20.0,4.0,52.8
53.71,20.0,20.0,20.0,20.0,1.0,53.71
53.71,20.0,20.0,20.0,20.0,2.0,53.13
53.71,20.0,20.0,20.0,20.0,3.0,52.8
53.71,20.0,20.0,20.0,20.0,4.0,52.29
53.13,20.0,20.0,20.0,20.0,1.0,53.13
53.13,20.0,20.0,20.0,20.0,2.0,52.8
53.13,20.0,20.0,20.0,20.0,3.0,52.29
53.13,20.0,20.0,20.0,20.0,4.0,51.84
52.8,20.0,20.0,20.0,20.0,1.0,52.8
52.8,20.0,20.0,20.0,20.0,2.0,52.29
52.8,20.0,20.0,20.0,20.0,3.0,51.84
52.8,20.0,20.0,20.0,20.0,4.0,51.22
52.29,20.0,20.0,20.0,20.0,1.0,52.29
52.29,20.0,20.0,20.0,20.0,2.0,51.84
52.29,20.0,20.0,20.0,20.0,3.0,51.22
52.29,20.0,20.0,20.0,20.0,4.0,50.87
51.84,20.0,20.0,20.0,20.0,1.0,51.84
51.84,20.0,20.0,20.0,20.0,2.0,51.22
51.84,20.0,20.0,20.0,20.0,3.0,50.87
51.84,20.0,20.0,20.0,20.0,4.0,50.55
51.22,20.0,20.0,20.0,20.0,1.0,51.22
51.22,20.0,20.0,20.0,20.0,2.0,50.87
51.22,20.0,20.0,20.0,20.0,3.0,50.55
51.22,20.0,20.0,20.0,20.0,4.0,49.97
50.87,20.0,20.0,20.0,20.0,1.0,50.87
50.87,20.0,20.0,20.0,20.0,2.0,50.55
50.87,20.0,20.0,20.0,20.0,3.0,49.97
50.87,20.0,20.0,20.0,20.0,4.0,49.58
50.55,20.0,20.0,20.0,20.0,1.0,50.55
50.55,20.0,20.0,20.0,20.0,2.0,49.97
50.55,20.0,20.0,20.0,20.0,3.0,49.58
50.55,20.0,20.0,20.0,20.0,4.0,49.26
49.97,20.0,20.0,20.0,20.0,1.0,49.97
49.97,20.0,20.0,20.0,20.0,2.0,49.58
49.97,20.0,20.0,20.0,20.0,3.0,49.26
49.97,20.0,20.0,20.0,20.0,4.0,48.94
49.58,20.0,20.0,20.0,20.0,1.0,49.58
49.58,20.0,20.0,20.0,20.0,2.0,49.26
49.58,20.0,20.0,20.0,20.0,3.0,48.94
49.58,20.0,20.0,20.0,20.0,4.0,48.32
49.26,20.0,20.0,20.0,20.0,1.0,49.26
49.26,20.0,20.0,20.0,20.0,2.0,48.94
49.26,20.0,20.0,20.0,20.0,3.0,48.32
49.26,20.0,20.0,20.0,20.0,4.0,47.97
48.94,20.0,20.0,20.0,20.0,1.0,48.94
48.94,20.0,20.0,20.0,20.0,2.0,48.32
48.94,20.0,20.0,20.0,20.0,3.0,47.97
48.94,20.0,20.0,20.0,20.0,4.0,47.65
48.32,20.0,20.0,20.0,20.0,1.0,48.32
48.32,20.0,20.0,20.0,20.0,2.0,47.97
48.32,20.0,20.0,20.0,20.0,3.0,47.65
48.32,20.0,20.0,20.0,20.0,4.0,47.32
47.97,20.0,20.0,20.0,20.0,1.0,47.97
47.97,20.0,20.0,20.0,20.0,2.0,47.65
47.97,20.0,20.0,20.0,20.0,3.0,47.32
47.97,20.0,20.0,20.0,20.0,4.0,47.0
47.65,20.0,20.0,20.0,20.0,1.0,47.65
47.65,20.0,20.0,20.0,20.0,2.0,47.32
47.65,20.0,20.0,20.0,20.0,3.0,47.0
47.65,20.0,20.0,20.0,20.0,4.0,46.68
47.32,20.0,20.0,20.0,20.0,1.0,47.32
47.32,20.0,20.0,20.0,20.0,2.0,47.0
47.32,20.0,20.0,20.0,20.0,3.0,46.68
47.32,20.0,20.0,20.0,20.0,4.0,46.36
47.0,20.0,20.0,20.0,20.0,1.0,47.0
47.0,20.0,20.0,20.0,20.0,2.0,46.68
47.0,20.0,20.0,20.0,20.0,3.0,46.36
47.0,20.0,20.0,20.0,20.0,4.0,46.04
46.68,20.0,20.0,20.0,20.0,1.0,46.68
46.68,20.0,20.0,20.0,20.0,2.0,46.36
46.68,20.0,20.0,20.0,20.0,3.0,46.04
46.68,20.0,20.0,20.0,20.0,4.0,45.78
46.36,20.0,20.0,20.0,20.0,1.0,46.36
46.36,20.0,20.0,20.0,20.0,2.0,46.04
46.36,20.0,20.0,20.0,20.0,3.0,45.78
46.36,20.0,20.0,20.0,20.0,4.0,45.46
46.04,20.0,20.0,20.0,20.0,1.0,46.04
46.04,20.0,20.0,20.0,20.0,2.0,45.78
46.04,20.0,20.0,20.0,20.0,3.0,45.46
46.04,20.0,20.0,20.0,20.0,4.0,45.13
45.78,20.0,20.0,20.0,20.0,1.0,45.78
45.78,20.0,20.0,20.0,20.0,2.0,45.46
45.78,20.0,20.0,20.0,20.0,3.0,45.13
45.78,20.0,20.0,20.0,20.0,4.0,45.04
45.46,20.0,20.0,20.0,20.0,1.0,45.46
45.46,20.0,20.0,20.0,20.0,2.0,45.13
45.46,20.0,20.0,20.0,20.0,3.0,45.04
45.46,20.0,20.0,20.0,20.0,4.0,44.75
45.13,20.0,20.0,20.0,20.0,1.0,45.13
45.13,20.0,20.0,20.0,20.0,2.0,45.04
45.13,20.0,20.0,20.0,20.0,3.0,44.75
45.13,20.0,20.0,20.0,20.0,4.0,44.42
45.04,20.0,20.0,20.0,20.0,1.0,45.04
45.04,20.0,20.0,20.0,20.0,2.0,44.75
45.04,20.0,20.0,20.0,20.0,3.0,44.42
45.04,20.0,20.0,20.0,20.0,4.0,44.1
44.75,20.0,20.0,20.0,20.0,1.0,44.75
44.75,20.0,20.0,20.0,20.0,2.0,44.42
44.75,20.0,20.0,20.0,20.0,3.0,44.1
44.75,20.0,20.0,20.0,20.0,4.0,43.81
44.42,20.0,20.0,20.0,20.0,1.0,44.42
44.42,20.0,20.0,20.0,20.0,2.0,44.1
44.42,20.0,20.0,20.0,20.0,3.0,43.81
44.42,20.0,20.0,20.0,20.0,4.0,43.75
